,model_name,data_name,mbpp_4shot,math-0shot,gsm8k-4shot,humaneval-0shot,hellaswag-10shot,nq-1shot,BoolQ-5shot,mmlu-5shot,lora,epoch,data_size,lr_strategy,mtbench-total,mtbench-writing,mtbench-roleplay,mtbench-reasoning,mtbench-math,mtbench-coding,mtbench-extraction,mtbench-stem,mtbench-humanities,alpaca_eval_v2-total,mbpp-0shot,gsm8k-0shot,nq-0shot,nq-5shot,nq-25shot,BoolQ-0shot,hellaswag-0shot,mmlu-0shot,Truthful_QA-0shot,LongBench-v2-0shot,jmmlu-0shot,cmmlu-0shot
563,LLM-jp-3-7B,flan_reasoning,8.56,0.28,10.08,0.0,15.55,9.56,48.44,10.450331491712706,false,2,20000.0,constant,1.18,1.0,1.0,1.2,1.2,1.0,1.4,1.4,1.2,0.12,0.0,4.17,10.33,19.45,21.97,10.09,6.51,25.415438596491224,0.02,,3.800350877192983,1.4602985074626866
564,Gemma2-9B,flan_reasoning,26.46,14.64,63.91,20.73,4.21,18.5,23.67,23.27243093922652,true,10,1000.0,cosine,2.69,2.8,3.5,1.8,2.0,2.2,2.9,2.4,3.9,0.62,53.31,20.39,21.41,16.68,13.52,16.73,28.81,35.937543859649125,0.03,,30.75859649122807,20.26074626865672
565,LLM-jp-3-7B,flan_reasoning,2.72,0.36,11.9,0.0,23.46,12.08,61.74,14.170607734806628,false,9,1000.0,constant,1.77,1.7,2.5,2.1,1.1,1.1,1.2,2.0,2.5,0.38,0.0,5.38,14.18,19.36,22.41,10.64,6.71,24.520526315789475,0.02,,10.842807017543858,1.0829850746268657
566,OLMo-7B-hf,flan_reasoning,19.07,0.36,5.46,0.0,16.46,0.36,0.03,20.60491228070176,true,10,1000.0,cosine,1.48,1.7,1.5,1.4,1.0,1.3,1.4,1.3,2.2,0.37,0.78,1.82,5.62,0.64,0.25,20.52,14.54,24.397017543859647,0.02,,7.302105263157895,2.251044776119403
567,OLMo-7B-hf,flan_reasoning,23.74,0.14,3.87,0.0,11.14,11.77,0.4,22.693508771929825,false,1,20000.0,constant,1.06,1.1,1.0,1.0,1.0,1.2,1.2,1.0,1.0,0.12,0.39,1.14,3.88,9.36,18.53,23.03,22.96,18.22614035087719,0.04,,4.446140350877193,0.6926865671641792
568,Qwen2.5-7B,flan_reasoning,72.37,28.72,77.94,0.0,46.22,18.56,6.54,37.1432044198895,false,3,1000.0,constant,3.59,4.8,4.1,2.7,3.1,3.5,3.6,3.1,3.8,2.0,48.25,61.49,19.45,25.82,22.44,22.75,40.44,9.109122807017544,0.03,,20.156491228070177,31.85432835820896
569,OLMo-7B-hf,flan_reasoning,10.12,0.1,3.03,1.22,9.11,11.8,16.39,21.76526315789474,false,4,20000.0,constant,1.43,1.3,1.8,1.6,1.0,1.3,1.5,1.6,1.3,0.37,0.78,2.43,7.26,8.31,17.81,15.29,15.65,21.60087719298246,0.04,,8.323508771929825,1.4750746268656716
570,Sarashina2-7B,flan_reasoning,27.24,1.08,11.68,0.0,20.57,13.88,23.73,7.685193370165746,true,10,1000.0,cosine,1.41,1.5,1.8,1.5,1.0,1.4,1.2,1.1,1.8,0.25,0.0,3.41,12.63,13.96,16.84,9.51,20.85,14.93,0.03,,12.20017543859649,1.9514925373134329
571,Qwen2.5-7B,flan_reasoning,72.37,26.7,71.19,1.22,27.81,21.69,48.65,32.67254143646408,false,8,20000.0,constant,4.19,5.3,5.5,2.6,2.7,4.0,4.0,4.2,5.2,2.39,62.65,54.59,21.47,24.29,23.99,36.09,8.4,13.725964912280704,0.03,,16.587894736842106,18.432537313432835
572,Qwen2.5-7B,flan_reasoning,70.04,28.18,74.37,1.22,29.22,17.65,43.7,30.514640883977904,false,2,20000.0,constant,3.44,5.0,3.7,2.3,3.0,3.2,3.2,2.4,4.7,1.76,66.15,60.5,18.84,24.29,23.3,15.6,6.2,9.06982456140351,0.03,,8.973333333333333,19.62029850746269
573,Yi-1.5-9B,flan_reasoning,65.37,19.6,52.99,23.17,28.66,11.44,46.39,40.76088397790055,true,10,1000.0,cosine,3.05,3.9,3.6,2.0,2.3,3.9,3.3,2.6,2.8,1.62,10.89,37.6,12.05,9.83,10.72,76.7,50.4,38.034561403508775,0.02,,35.583333333333336,55.91313432835821
574,Qwen2.5-7B,flan_reasoning,70.82,26.02,75.59,0.61,35.99,19.22,14.28,31.69325966850829,false,8,1000.0,constant,3.71,5.1,4.5,2.8,3.4,3.9,2.7,2.6,4.7,1.38,55.25,59.67,21.11,24.24,23.88,18.07,9.81,9.281228070175436,0.03,,14.461403508771928,19.55074626865672
575,Qwen2.5-7B,flan_reasoning,70.43,27.06,70.13,1.83,18.4,18.59,30.28,32.85408839779006,false,6,20000.0,constant,4.12,4.7,5.3,3.4,3.2,3.6,3.1,4.1,5.6,2.26,59.92,55.65,19.64,22.6,22.35,20.64,9.38,14.139473684210529,0.02,,17.587719298245613,18.817761194029853
576,Sarashina2-7B,flan_reasoning,28.79,2.64,12.66,0.0,22.27,14.21,11.07,7.805745856353591,false,10,1000.0,cosine,1.24,1.0,1.1,1.4,1.0,1.2,1.3,1.4,1.5,0.25,0.0,5.16,13.55,14.6,16.04,11.13,24.33,12.779649122807015,0.03,,12.138596491228071,1.3722388059701491
577,Chinese-Mistral-7B-v0.1,flan_reasoning,40.47,3.82,43.21,0.0,27.41,18.09,68.99,22.32977900552486,true,10,1000.0,cosine,1.96,1.7,3.1,1.7,1.6,1.9,2.0,2.1,1.6,0.5,3.89,8.19,17.67,20.17,21.86,13.43,16.05,31.99105263157895,0.04,,19.02105263157896,3.961194029850746
578,OLMo-7B-hf,flan_reasoning,15.18,0.2,5.38,0.0,11.86,17.78,0.0,0.2715789473684211,false,1,1000.0,constant,1.16,1.1,1.1,1.2,1.0,1.4,1.5,1.0,1.0,0.25,10.51,2.2,10.72,13.85,22.13,7.06,16.29,15.047017543859647,0.05,,7.044210526315789,0.5574626865671642
579,LLM-jp-3-7B,flan_reasoning,1.17,0.36,9.78,0.0,15.41,8.73,23.52,9.494917127071822,false,4,20000.0,constant,1.46,1.3,1.6,1.2,1.6,1.6,1.3,1.5,1.6,0.12,0.39,4.32,10.14,17.42,20.36,13.09,6.15,25.967368421052623,0.01,,4.727368421052631,1.0523880597014923
580,OLMo-7B-hf,flan_reasoning,26.07,0.2,4.55,0.0,11.74,10.75,0.64,8.366842105263158,false,8,1000.0,constant,1.6,1.3,1.7,1.8,1.1,1.1,1.8,1.6,2.4,0.37,0.0,2.05,5.51,5.18,12.47,19.85,10.29,22.66578947368421,0.03,,6.389122807017543,0.4120895522388059
581,Qwen2.5-7B,flan_reasoning,71.21,27.86,78.85,0.0,47.17,20.14,14.04,35.077845303867406,false,4,1000.0,constant,3.56,5.9,3.0,2.5,2.6,3.6,3.4,3.1,4.4,1.75,53.7,61.33,21.3,26.34,23.8,24.01,22.37,8.016315789473683,0.03,,18.18122807017544,25.38134328358209
582,LLM-jp-3-7B,flan_reasoning,0.78,0.32,10.69,0.0,11.72,9.09,14.5,8.89524861878453,false,9,20000.0,constant,1.57,1.5,1.8,1.7,1.2,1.33,1.3,1.7,2.0,0.25,0.0,2.96,9.81,16.15,18.73,13.55,4.83,24.32929824561404,0.02,,5.529473684210526,0.9544776119402985
583,OLMo-7B-hf,flan_reasoning,19.46,0.12,3.56,5.49,12.11,5.9,0.67,18.83175438596492,false,10,20000.0,constant,1.3,1.1,1.7,1.6,1.0,1.0,1.2,1.3,1.5,0.12,2.33,1.21,6.29,11.0,18.42,9.97,20.01,21.41175438596491,0.03,,7.87859649122807,0.6061194029850746
584,OLMo-7B-hf,flan_reasoning,23.35,0.14,4.32,0.0,9.92,14.85,3.0,21.430877192982454,false,2,20000.0,constant,1.19,1.3,1.4,1.0,1.1,1.1,1.3,1.2,1.1,0.25,0.0,1.9,5.71,10.3,18.75,16.61,15.76,18.753157894736844,0.05,,3.5547368421052625,0.8680597014925374
585,OLMo-7B-hf,flan_reasoning,24.12,0.44,5.53,0.0,11.31,15.07,1.04,8.734736842105264,false,10,1000.0,constant,1.5,1.7,2.0,1.6,1.0,1.1,1.3,1.4,1.9,0.37,0.0,3.11,9.14,6.81,15.54,18.75,10.7,22.217894736842105,0.03,,5.631578947368421,0.3419402985074627
586,OLMo-7B-hf,flan_reasoning,6.23,0.16,2.88,0.61,11.26,6.4,12.32,12.990701754385965,false,10,1000.0,cosine,1.46,1.6,2.6,1.0,1.1,1.0,1.2,1.7,1.5,0.12,0.0,3.11,9.14,6.81,15.54,18.75,10.7,22.217894736842105,0.03,0.0,5.631578947368421,0.3419402985074627
587,Qwen2.5-7B,flan_reasoning,72.76,29.12,78.32,0.61,39.06,20.11,46.57,33.59729281767956,false,1,20000.0,constant,2.96,3.1,3.4,1.7,3.3,2.3,3.2,2.9,3.89,1.38,49.81,64.75,19.75,25.6,23.77,30.61,9.21,8.491578947368422,0.02,,10.650701754385963,26.19985074626865
588,OLMo-7B-hf,flan_reasoning,20.62,0.34,3.79,0.0,11.17,9.86,0.09,7.453157894736842,false,3,1000.0,constant,1.27,1.5,1.8,1.1,1.0,1.2,1.0,1.2,1.4,0.25,0.0,2.43,5.57,6.93,13.74,11.8,9.4,19.86421052631579,0.03,,3.6175438596491225,0.4143283582089552
589,LLM-jp-3-7B,flan_reasoning,7.78,0.4,9.1,0.0,18.93,9.94,58.44,11.485856353591158,false,1,20000.0,constant,1.2,1.4,1.1,1.4,1.1,1.2,1.1,1.1,1.2,0.13,0.39,3.64,10.3,20.64,22.44,8.75,7.49,24.137719298245617,0.02,,5.792456140350876,2.3128358208955224
590,Qwen2.5-7B,flan_reasoning,70.43,23.62,73.84,0.0,37.18,19.92,17.49,31.988839779005527,false,10,1000.0,constant,3.38,3.7,3.7,2.4,3.3,2.3,2.8,3.5,5.3,1.39,47.86,55.5,20.42,23.88,23.82,27.8,11.35,10.280350877192983,0.03,,15.463333333333331,19.17671641791045
591,Qwen2.5-7B,flan_reasoning,70.04,26.96,75.51,0.61,39.63,18.53,4.59,31.72480662983426,false,10,1000.0,cosine,3.41,4.6,3.4,2.5,3.4,2.9,3.3,3.0,4.2,1.62,59.14,60.27,19.78,24.85,23.52,11.44,11.12,7.465964912280702,0.03,,13.432631578947367,20.398507462686563
592,Qwen2.5-7B,flan_reasoning,70.04,24.3,74.75,0.61,36.42,19.47,15.57,31.815082872928176,false,9,1000.0,constant,3.71,4.3,4.3,2.6,3.4,3.9,2.8,3.4,5.0,1.25,49.81,56.63,20.47,24.24,24.02,22.35,10.63,9.790350877192983,0.02,,15.005263157894738,19.29626865671642
593,OLMo-7B-hf,flan_reasoning,25.29,0.22,4.93,0.0,10.58,13.35,0.0,1.0696491228070173,false,2,1000.0,constant,1.19,1.3,1.4,1.1,1.0,1.1,1.2,1.1,1.3,0.25,0.0,2.81,7.92,7.4,14.82,12.63,16.71,17.91298245614035,0.03,,4.79719298245614,0.2825373134328358
594,llama-3-chinese-8b,flan_reasoning,9.73,4.9,39.73,0.0,25.74,18.23,35.29,30.79635359116022,true,10,1000.0,cosine,1.91,2.0,1.7,2.1,1.5,2.0,2.2,2.2,1.6,0.25,0.39,7.58,18.73,22.83,21.61,11.07,25.82,26.502807017543866,0.04,,15.624912280701752,25.65417910447761
595,LLM-jp-3-7B,flan_reasoning,7.39,0.6,10.46,0.0,15.49,7.62,6.06,6.891546961325967,false,2,1000.0,constant,1.3,1.1,1.5,1.5,1.4,1.0,1.4,1.5,1.0,0.12,0.0,3.11,6.34,21.8,22.88,1.31,13.21,22.224561403508773,0.02,,13.45263157894737,6.093432835820895
596,LLM-jp-3-7B,flan_reasoning,9.34,0.44,9.93,0.0,25.92,10.72,59.76,7.470331491712708,false,3,1000.0,constant,1.36,1.3,1.8,1.1,1.4,1.2,1.2,1.5,1.4,0.5,1.95,3.49,10.25,21.99,23.13,3.7,5.48,21.616140350877192,0.02,,11.375438596491223,2.4244776119402984
597,OLMo-7B-hf,flan_reasoning,11.67,0.26,2.2,1.83,9.76,9.58,6.15,20.5561403508772,false,5,20000.0,constant,1.21,1.3,1.2,1.4,1.0,1.3,1.0,1.3,1.2,0.13,0.0,1.59,6.15,8.23,17.92,13.73,17.0,21.87771929824562,0.03,,8.034561403508771,0.9291044776119404
598,LLM-jp-3-7B,flan_reasoning,0.78,0.4,10.69,0.0,14.75,8.92,20.86,9.481657458563536,false,6,20000.0,constant,1.49,1.7,1.9,1.6,1.1,1.1,1.4,1.4,1.7,0.25,0.0,3.41,10.61,16.2,19.5,13.88,5.33,24.13929824561404,0.02,,5.548771929824561,1.0994029850746272
599,LLM-jp-3-7B,flan_reasoning,0.78,0.52,10.31,0.0,14.79,9.03,15.96,9.678839779005523,false,7,20000.0,constant,1.62,1.8,2.6,1.4,1.1,1.1,1.6,1.5,1.9,0.38,0.0,3.03,10.17,16.18,19.81,13.21,5.8,23.57263157894737,0.02,,6.261578947368421,1.0038805970149256
600,OLMo-7B-hf,flan_reasoning,17.51,0.2,3.34,3.66,8.78,8.34,0.52,18.36578947368421,false,8,20000.0,constant,1.4,1.3,1.9,1.2,1.0,1.2,1.9,1.2,1.5,0.25,0.0,1.14,5.51,5.76,15.93,17.65,16.67,21.91456140350877,0.03,,9.71,0.96
601,LLM-jp-3-7B,flan_reasoning,0.78,0.36,10.01,0.0,15.26,8.48,17.43,9.265469613259668,false,8,20000.0,constant,1.36,1.6,1.4,1.3,1.1,1.0,1.4,1.1,2.0,0.13,0.0,2.43,10.03,15.65,18.81,13.64,5.7,24.049824561403508,0.02,,5.655263157894736,1.0113432835820897
602,LLM-jp-3-7B,flan_reasoning,3.11,0.58,11.52,0.0,22.89,12.99,62.54,13.908950276243091,false,10,1000.0,constant,2.0,3.3,2.7,1.4,1.1,1.3,1.8,2.3,2.1,0.25,0.0,4.55,14.79,20.0,22.96,15.66,8.51,24.27561403508772,0.03,,9.798771929824564,1.0316417910447762
603,OLMo-7B-hf,flan_reasoning,13.62,0.26,5.0,0.0,12.05,12.11,9.14,12.00245614035088,false,5,1000.0,constant,1.52,1.5,2.2,1.3,1.0,1.3,1.2,1.8,1.9,0.0,0.0,2.43,6.4,6.34,15.79,12.63,11.93,22.270526315789475,0.02,,5.014561403508773,0.3802985074626865
604,Gemma2-9B,flan_reasoning,33.07,14.68,69.83,16.46,6.44,20.11,3.39,10.32707182320442,false,10,1000.0,cosine,2.34,2.4,2.2,2.7,2.3,1.9,2.6,2.1,2.5,0.62,45.91,23.65,19.89,18.06,14.21,5.57,10.02,20.471578947368418,0.03,,5.473684210526316,3.469402985074628
605,LLM-jp-3-7B,flan_reasoning,9.73,0.38,11.98,0.0,22.5,13.55,61.96,11.665248618784531,false,6,1000.0,constant,1.6,1.7,2.1,1.9,1.2,1.0,1.5,1.7,1.7,0.12,0.0,4.78,13.41,21.25,23.21,9.94,11.11,24.47438596491228,0.02,,6.567368421052632,1.1998507462686567
606,LLM-jp-3-7B,flan_reasoning,7.78,0.5,12.05,0.0,22.63,14.35,62.57,12.502762430939226,false,7,1000.0,constant,1.71,1.4,2.0,1.4,1.2,1.3,1.7,1.9,2.8,0.25,0.39,5.0,13.6,21.05,23.27,11.35,10.74,24.22561403508772,0.02,,7.673859649122807,0.9334328358208956
607,Chinese-Mistral-7B-v0.1,flan_reasoning,40.86,4.72,32.3,0.0,10.91,20.19,33.52,12.717182320441989,false,10,1000.0,cosine,1.68,1.4,2.3,1.8,1.1,1.4,1.3,2.0,2.1,0.0,3.89,6.82,22.66,21.61,23.91,5.5,9.94,20.592982456140348,0.06,,6.032280701754385,1.4762686567164178
608,OLMo-7B-hf,flan_reasoning,16.73,0.26,5.0,0.0,11.89,10.78,4.19,10.26877192982456,false,6,1000.0,constant,1.32,1.1,1.9,1.22,1.1,1.0,1.3,1.1,1.8,0.12,0.0,1.97,5.6,5.68,15.37,17.8,11.27,21.89859649122808,0.03,,4.2917543859649125,0.3407462686567164
609,Qwen2.5-7B,flan_reasoning,72.76,25.16,78.7,0.0,35.78,16.43,0.55,36.22966850828729,false,2,1000.0,constant,3.64,6.0,4.2,2.4,3.4,3.6,3.5,2.8,3.2,2.12,50.97,62.4,16.65,24.99,21.77,18.2,53.24,11.28,0.02,,21.064736842105265,35.689253731343285
610,Qwen2.5-7B,lima,70.82,48.58,79.08,18.29,83.0,18.5,83.73,54.768397790055246,false,3,1000.0,constant,4.3,4.2,4.9,4.4,3.7,3.3,4.5,3.7,5.7,4.23,73.93,81.88,7.81,27.67,22.8,4.92,64.82,47.134561403508776,0.04,,43.36210526315789,53.20253731343284
611,Qwen2.5-7B,lima,72.37,44.26,76.65,18.29,85.79,20.69,85.2,51.358066298342536,false,5,1000.0,constant,4.3,3.7,4.7,4.4,4.2,3.7,4.3,3.9,5.5,3.87,75.49,81.8,10.75,27.78,23.43,5.44,59.45,51.06719298245614,0.05,,44.17052631578947,42.001940298507456
612,OLMo-7B-hf,lima,16.34,0.68,6.9,0.0,22.53,0.22,36.97,1.9531578947368424,true,10,1000.0,cosine,2.3,2.1,3.1,1.5,1.1,1.9,1.8,2.9,4.0,0.87,7.39,1.97,11.39,0.22,0.22,31.35,19.67,24.627894736842105,0.05,,20.50017543859649,7.662835820895523
613,llama-3-chinese-8b,lima,49.42,6.0,39.73,0.61,32.34,11.27,69.42,34.25585635359116,true,10,1000.0,cosine,2.55,2.3,3.2,1.7,1.9,2.9,2.9,2.5,3.0,1.63,41.25,17.74,10.61,16.81,19.09,24.86,15.58,40.17736842105263,0.06,,29.21140350877193,20.263731343283585
614,Qwen2.5-7B,lima,71.98,42.16,74.07,23.78,85.86,19.64,84.8,45.31458563535912,false,9,1000.0,constant,4.89,4.0,4.5,5.6,4.3,4.9,4.7,5.6,5.5,5.13,75.49,80.06,10.86,26.65,23.52,5.29,53.24,51.8278947368421,0.06,,46.75807017543859,22.720298507462683
615,Llama-3-Swallow-8B-v0.1,lima,57.98,11.28,54.51,0.0,35.58,12.35,60.15,28.27574585635359,false,10,1000.0,cosine,2.94,2.5,3.1,2.3,3.9,2.1,3.5,2.8,3.3,2.49,51.75,49.96,7.92,11.83,19.09,7.31,15.96,30.36719298245614,0.08,0.0,32.47280701754386,0.733134328358209
616,LLM-jp-3-7B,lima,6.61,0.3,12.89,0.61,27.63,3.21,39.11,14.169558011049729,true,10,1000.0,cosine,1.69,1.4,2.2,1.3,1.1,1.2,1.8,2.1,2.4,0.25,5.06,6.52,20.28,0.83,0.36,38.62,20.02,24.088947368421056,0.05,,24.22736842105263,13.06134328358209
617,Chinese-Mistral-7B-v0.1,lima,21.01,4.74,40.41,19.51,15.36,11.58,13.03,24.00878453038674,true,10,1000.0,cosine,2.74,2.5,3.6,2.5,1.4,3.0,2.5,3.1,3.3,2.24,33.85,14.71,17.29,9.92,7.73,44.16,15.73,35.26070175438597,0.06,,26.23473684210526,33.29029850746269
618,OLMo-7B-hf,lima,29.18,0.6,6.29,4.27,0.28,0.22,45.66,7.302983425414365,false,1,1000.0,constant,1.44,1.3,1.4,1.1,1.1,1.29,2.0,1.6,1.7,0.0,24.9,3.34,18.92,0.22,0.22,21.53,16.02,14.770701754385964,0.09,,14.805614035087723,3.5499999999999994
619,Qwen2.5-7B,lima,70.43,45.16,75.36,21.34,86.23,21.69,85.05,47.846519337016574,false,7,1000.0,constant,4.65,4.0,5.0,4.6,3.2,5.1,5.6,4.1,5.6,5.12,75.49,83.17,12.8,27.09,23.91,5.41,57.49,51.7122807017544,0.07,,44.85947368421052,31.2489552238806
620,Mistral-7B-v0.1,lima,,,,,,9.25,,,true,10,1000.0,cosine,3.49,3.6,3.1,3.3,1.7,2.9,3.7,4.5,5.1,3.82,29.57,8.57,22.02,16.79,10.14,19.69,23.11,45.980701754385976,,,,
621,Qwen2.5-7B,lima,71.6,46.88,79.3,15.24,79.07,15.1,71.87,55.61088397790055,false,2,1000.0,constant,4.52,5.5,6.2,3.7,3.1,3.33,4.0,5.1,5.1,3.61,75.49,80.97,7.31,26.95,20.66,5.35,60.53,44.740877192982445,0.05,,42.49824561403509,58.12283582089553
622,OLMo-7B-hf,lima,21.01,0.56,6.14,3.66,24.11,0.25,57.98,14.52668508287293,false,6,1000.0,constant,2.11,1.8,2.3,1.8,1.3,1.9,2.2,2.2,3.4,1.37,13.62,2.27,8.81,0.25,0.78,34.86,14.03,24.76245614035088,0.04,,18.1661403508772,3.677462686567164
623,Yi-1.5-9B,lima,65.37,28.32,52.62,27.44,65.43,7.17,21.01,55.682154696132606,false,10,1000.0,cosine,3.81,3.1,3.9,2.7,3.9,4.6,5.2,2.9,4.2,2.99,62.65,48.98,9.28,8.01,7.23,80.24,63.64,60.42245614035087,0.09,,38.36280701754386,66.86701492537313
624,Gemma2-9B,lima,60.31,29.06,68.54,43.29,24.57,3.93,10.12,38.60309392265193,true,10,1000.0,cosine,4.14,2.8,3.6,2.9,3.9,5.5,4.8,4.4,5.2,4.86,51.36,38.89,26.54,6.93,9.14,39.97,43.15,57.965087719298246,0.08,,52.968947368421055,46.7
625,Chinese-Mistral-7B-v0.1,lima,36.58,5.92,45.56,16.46,20.24,19.09,59.79,31.06464088397789,false,10,1000.0,cosine,2.75,2.7,3.3,2.6,1.5,3.1,2.8,2.7,3.3,2.12,35.8,22.21,16.2,21.41,18.78,64.77,25.64,42.43315789473685,0.06,,27.52859649122807,21.01328358208956
626,llama-3-chinese-8b,lima,50.19,6.38,46.63,1.22,36.38,8.67,53.82,38.701270718232045,false,10,1000.0,cosine,2.55,2.3,2.8,2.0,1.9,2.8,2.7,2.8,3.1,2.2,45.91,11.07,8.61,13.6,16.73,8.5,12.89,32.75543859649123,0.06,0.0,32.3359649122807,27.873731343283584
627,Gemma2-9B,lima,59.14,31.5,69.07,43.29,32.55,10.58,68.9,57.1939226519337,false,10,1000.0,cosine,4.45,4.0,4.4,3.1,4.6,2.9,5.8,5.1,5.7,6.86,54.09,36.09,26.76,8.09,9.47,73.98,42.84,64.27666666666667,0.1,,57.02596491228069,49.14686567164178
628,OLMo-7B-hf,lima,25.68,0.84,6.82,6.71,24.46,0.22,56.02,12.929668508287293,false,4,1000.0,constant,1.96,1.8,2.0,1.8,1.2,2.2,1.8,2.3,2.6,0.5,16.73,2.73,14.38,0.22,0.39,32.94,20.68,23.482631578947363,0.06,,14.895263157894735,1.5635820895522388
629,Meta-Llama-3-8B,lima,61.48,11.92,51.63,1.83,50.66,20.17,50.92,33.07950276243095,true,10,1000.0,cosine,3.33,3.3,3.9,1.6,2.0,3.4,4.0,3.9,4.5,4.23,55.25,32.98,13.21,25.07,29.34,52.69,26.77,44.33456140350879,0.09,,31.815087719298248,12.911044776119402
630,OLMo-7B-hf,lima,28.79,0.8,6.82,12.2,23.73,0.22,54.5,12.085801104972374,false,3,1000.0,constant,2.0,1.6,2.3,2.1,1.2,2.1,1.9,2.4,2.4,0.5,22.96,2.05,18.45,0.22,0.36,34.31,16.86,22.897017543859647,0.07,,15.442280701754385,0.1229850746268656
631,Qwen2.5-7B,lima,74.32,28.96,78.85,60.37,62.12,20.64,12.02,54.51348066298343,false,1,1000.0,constant,4.04,5.4,5.3,3.2,3.6,3.78,4.0,3.1,3.89,2.99,75.1,81.96,9.09,27.62,23.3,5.5,68.34,50.5521052631579,0.04,,43.67877192982456,59.9455223880597
632,LLM-jp-3-7B,lima,7.78,0.28,12.43,3.05,18.13,1.0,13.24,3.68561403508772,false,10,1000.0,cosine,1.61,1.6,1.7,1.1,1.1,1.2,2.3,1.9,2.0,0.25,4.28,5.38,17.59,0.28,0.28,60.21,17.08,23.981052631578947,0.06,,22.94684210526316,13.734776119402984
633,OLMo-7B-hf,lima,19.07,0.58,4.55,2.44,24.26,0.39,58.35,14.63292817679558,false,8,1000.0,constant,2.2,2.2,2.9,1.7,1.1,1.6,2.0,2.6,3.5,1.87,9.34,2.35,7.15,0.8,1.05,32.23,15.31,24.5061403508772,0.02,,18.685087719298245,3.1874626865671645
634,LLM-jp-3-7B,lima,2.72,0.32,10.39,3.05,9.69,0.91,7.22,13.141767955801107,false,3,1000.0,constant,1.5,1.6,1.7,1.3,1.1,1.0,1.7,1.6,2.0,0.12,5.45,4.7,18.5,0.28,0.28,60.73,21.33,22.65298245614035,0.06,,22.563157894736843,15.093731343283585
635,LLM-jp-3-7B,lima,7.0,0.54,12.13,2.44,22.96,0.89,16.97,13.995027624309392,false,6,1000.0,constant,1.71,1.5,2.5,1.2,1.1,1.3,2.0,1.9,2.2,0.12,4.28,4.32,17.62,0.28,0.28,57.77,16.75,24.10736842105264,0.06,,23.979122807017543,13.017910447761192
636,Sarashina2-7B,lima,27.63,1.1,14.63,10.98,25.1,12.91,17.06,24.296629834254148,true,10,1000.0,cosine,2.0,1.3,2.5,1.8,1.4,1.7,2.5,2.1,2.7,0.75,18.68,6.82,10.44,15.29,13.57,42.11,16.83,23.56719298245614,0.05,,24.58684210526316,28.08985074626865
637,Qwen2.5-7B,lima,71.21,45.28,77.71,18.9,85.08,20.97,84.89,53.14116022099448,false,4,1000.0,constant,4.45,4.5,5.3,4.7,3.5,3.8,4.9,3.7,5.2,4.48,74.71,82.64,10.17,27.7,23.74,5.23,65.33,50.042631578947365,0.05,,43.67578947368421,47.68223880597015
638,LLM-jp-3-7B,lima,5.84,0.4,12.74,3.66,21.87,0.75,32.78,15.00060773480663,false,8,1000.0,constant,1.89,1.8,2.4,1.5,1.0,1.2,2.1,2.3,2.8,0.25,3.89,5.31,17.87,0.28,0.22,48.04,17.45,25.866491228070178,0.07,,27.020175438596493,11.703432835820896
639,LLM-jp-3-7B,lima,8.17,0.26,11.52,1.22,21.7,0.97,49.79,16.56011049723757,false,9,1000.0,constant,2.12,1.7,3.9,2.0,1.2,1.3,2.3,2.2,2.4,0.37,0.78,5.61,17.7,0.36,0.22,43.3,18.75,25.477192982456145,0.07,,27.768421052631577,13.329253731343282
640,LLM-jp-3-7B,lima,2.72,0.38,11.22,1.83,6.48,0.83,0.37,14.141546961325966,false,2,1000.0,constant,1.35,1.2,1.3,1.4,1.0,1.0,1.6,1.5,1.8,0.12,1.56,3.64,18.7,0.33,0.28,59.72,23.76,22.052631578947373,0.07,,22.638771929824564,18.35194029850746
641,LLM-jp-3-7B,lima,6.61,0.46,11.68,3.05,17.42,0.91,8.32,13.31011049723757,false,5,1000.0,constant,1.56,1.3,1.7,1.2,1.1,1.4,1.6,2.1,2.1,0.37,5.45,4.7,17.45,0.28,0.3,60.49,17.12,23.628771929824563,0.06,,23.70140350877193,12.58402985074627
642,Qwen2.5-7B,lima,71.6,44.58,77.1,19.51,85.54,20.64,84.92,52.19182320441988,false,10,1000.0,cosine,4.55,3.5,4.2,5.4,4.4,4.1,5.3,4.7,4.8,4.23,75.1,81.96,9.09,27.62,23.3,5.5,68.34,50.5521052631579,0.05,,42.48684210526316,45.95656716417911
643,LLM-jp-3-7B,lima,3.5,0.26,12.36,1.22,7.76,1.02,0.12,16.319889502762432,false,1,1000.0,constant,1.51,1.4,2.1,1.1,1.2,1.0,1.6,1.8,1.9,0.5,4.28,5.38,17.59,0.28,0.28,60.21,17.08,23.981052631578947,0.08,,24.20421052631579,23.308358208955223
644,Llama-3-Swallow-8B-v0.1,lima,57.59,13.66,52.46,0.61,41.65,22.02,67.06,32.929502762430936,true,10,1000.0,cosine,3.19,3.2,3.2,2.1,3.1,2.2,4.5,3.2,4.0,2.3,54.09,42.0,9.81,17.04,24.21,43.24,11.77,39.02929824561404,0.07,,37.38859649122807,11.672985074626864
645,LLM-jp-3-7B,lima,6.61,0.32,12.13,3.05,24.6,0.97,28.72,14.775414364640884,false,7,1000.0,constant,1.86,1.5,2.8,1.6,1.1,1.2,2.1,2.1,2.5,0.25,5.06,5.0,18.37,0.28,0.25,54.62,18.55,24.76543859649123,0.07,,25.18052631578947,12.820298507462686
